2800,3951
935,2744
4885,2652
199,3616
4338,4004
1739,1657
4543,4426
2044,2049
521,376
447,2493
1733,1403
1233,4782
3192,1128
3760,880
2594,2111
1040,4026
2663,1263
452,3744
787,2214
995,4217
3448,1117
2128,3542
2559,3694
2246,3662
2431,3628
4458,4195
4470,3300
4500,1787
4714,1332
3571,110
786,2928
2700,2788
2454,2759
1155,2815
4413,2201
338,1254
4160,3685
3150,818
879,4699
4099,2980
706,3611
451,466
4532,3416
4980,1556
2246,3179
2400,3899
4246,40
4037,4558
966,2468
2750,2248
4822,4736
154,3040
4540,3051
3785,2881
1756,2659
5,771
4092,1508
161,2656
2039,2738
2290,3076
2947,2077
3431,2106
1499,3573
4720,191
4801,1805
2753,2609
141,166
3670,2446
3828,3694
4410,2643
164,1772
4106,4440
3979,3059
4873,1482
4025,4851
490,4154
1006,1632
1542,4884
1662,4636
105,3080
606,1543
4560,2182
3132,3760
1710,1633
1816,4071
3694,502
3486,69
4028,964
1552,70
330,784
4863,4742
4714,385
2064,2481
4294,1502
1809,4621
987,1960
865,2882
1392,3093
3664,3230
337,346
2387,1560
2401,3024
297,536
3128,20
2397,1394
4555,2190
4871,4301
1244,1252
1454,4968
304,1263
412,2384
2056,868
2147,2285
3654,2641
4379,1089
2027,4138
3578,1348
2362,1930
992,1717
338,2024
1359,4080
4230,3976
987,3903
3861,4711
4483,3463
2146,2179
4713,3356
1438,1134
4551,844
635,2075
2837,1662
2077,2604
3746,2462
3122,4424
2508,3052
2030,1366
2584,3229
3499,505
3693,256
574,3488
4416,1484
3922,981
2979,3822
900,3558
1738,537
2155,2109
4214,4093
92,1118
1217,4255
3758,2199
4548,1234
2674,3383
2097,2039
1763,3156
3793,4249
4341,2151
2172,3458
1414,3947
3413,2482
4846,3736
1401,2981
2262,2396
1246,2306
3646,4852
3850,2010
1263,1795
1003,869
3612,2700
214,3587
1251,3759
4594,3863
4081,4366
168,1095
1578,4897
648,302
1494,2998
132,3644
3635,3599
2362,3685
3869,3916
548,2561
4035,246
591,3184
4868,4129
3370,2806
1893,3776
3187,3615
3236,2870
229,307
2642,2745
4236,3420
149,3674
1014,4650
570,3671
3245,1213
2898,1657
1510,2162
3853,1215
406,3540
155,3069
3481,2574
385,903
1783,2203
3978,1930
4141,4597
97,2066
1674,4670
2595,1834
2222,2276
2669,4529
3181,4344
3243,1350
2035,489
2641,2628
2482,4363
4416,1096
2152,677
1469,4968
17,1586
467,562
880,943
2188,2452
1904,3591
1340,2838
213,4239
4053,2171
2821,2562
2050,4852
1930,4592
3,1730
239,1110
3866,4523
2757,1729
4493,4305
1541,1656
2436,1368
4638,3348
3904,4271
4101,2011
4287,4014
1645,3528
1340,2452
4093,2680
20,3138
3477,4745
1638,33
221,4006
1217,1282
2360,4122
3474,3711
3198,1331
4679,2771
3746,737
3205,1019
755,3016
2427,4306
629,927
4863,4693
3051,3832
3682,3459
414,3722
2435,773
3714,935
774,4947
3467,2767
3115,1361
1878,1346
3,4990
4553,2945
4637,3753
3757,2875
1255,4184
3201,621
918,3163
2929,759
4186,244
67,2973
445,3881
4848,2977
3269,2478
4848,1463
2976,1108
4713,2369
2673,4001
2814,1827
2037,4056
3666,4822
967,4467
3649,998
3038,212
3267,4897
2595,4568
4965,1032
1295,1182
3147,3051
2876,648
4054,4096
2614,357
86,3619
1061,4233
1554,2733
4414,280
4195,2665
2330,2615
4581,73
3952,3539
1870,1368
3638,416
303,440
2287,2239
4525,4141
1333,1614
4097,1305
2492,4430
1569,3002
4702,3913
1451,1534
553,1896
3434,906
3625,2257
1985,769
1898,3501
969,315
3935,2665
3969,631
2374,2206
2821,3688
3391,4786
2494,1676
3656,3018
4187,3085
2416,1003
4967,2356
3337,4825
1385,3502
543,1715
3186,3099
1878,663
2327,740
2232,1417
1632,4077
1051,2017
2577,1379
3694,3276
4566,757
1581,3563
4032,3249
1021,270
2252,4334
846,3357
4248,4562
2586,1864
4455,4263
1671,3903
774,1303
2931,2632
3633,1018
3464,3219
3040,471
2960,117
195,3427
2246,954
984,1500
112,609
1973,2209
1396,4160
432,738
1652,4594
4218,2598
426,3655
3298,1365
1631,202
1191,1276
616,475
4928,1325
2189,2878
2555,2555
93,2545
873,160
482,2303
2309,3155
2317,3053
3239,1314
3997,1713
85,962
2438,4962
3018,1676
3191,430
3209,1254
800,320
4690,4
3134,2269
2584,2960
3563,1097
1584,4697
2089,646
1952,4052
375,2764
3487,1935
4792,2173
3083,921
4682,3377
4123,4128
3336,4462
107,3355
4597,4879
1785,2550
4422,1115
2382,2350
4117,2284
4726,583
1840,2297
94,4992
3151,4144
590,4086
2257,3956
4936,948
2926,1423
1353,3877
499,2790
2933,2551
3724,4118
4308,2047
1640,361
117,4581
3935,3505
1990,3814
4744,4100
2516,2813
1358,3014
4008,3975
64,2344
4423,846
2792,4867
1142,4753
22,4249
2872,698
3547,2309
2198,4407
3094,1202
1892,4481
2107,399
2507,116
1406,4972
2510,2038
3331,1239
3215,3779
1345,1330
2213,2481
1336,4454
3131,95
4003,3159
1801,1902
528,2255
2285,1935
1457,4680
4040,3380
3737,1198
1413,2820
2364,1870
1725,3144
4935,1910
3317,3729
887,1062
3582,2061
3154,3737
3684,2301
796,4119
1047,4866
298,2961
2857,3343
1867,1968
752,953
3719,4533
3650,1810
4950,4586
2362,1704
1716,4503
1215,1984
3176,2585
1214,4251
489,1520
214,4657
4412,1887
2622,446
4476,842
400,4588
2779,1376
2993,2688
2247,86
2368,687
1573,717
3532,4100
4977,2211
795,766
4468,4804
808,3839
1336,383
546,3503
834,4590
4428,3568
51,129
1298,1575
4864,4505
4604,1704
2286,1173
4597,376
527,3378
154,629
4640,1201
2153,2156
1383,4933
666,849
2303,259
3434,3776
4250,3967
2252,3801
2531,1816
1033,1328
2683,2594
1649,4004
4193,1689
1859,1781
935,4417
4830,3998
4104,4749
4501,2852
3209,1497
605,2455
3287,3848
4624,3363
2567,2502
1433,2180
876,1042
3771,1620
3543,1613
4717,1040
3066,4987
4909,636
971,4264
1823,1059
2735,1161
4211,1304
3748,4304
2914,2135
51,2423
2804,4303
